ADC RI(Ohm)
0       0
166	    45.3
221	    60.2
277	    75.3
680	    183
1105	292
1193	348
1273	407
1377	504
1407	601
1451	705
1472	802
1504	894
1548	1172
1594	1301
1615	1333
1710	1406
1803	1473
2097	1599
2226	1671
2334	1745
2391	1790
2521	1890
2599	1960
2751	2100
2855	2310
2890	2400
3004	2700
3010	2800
3024	3140
