RI(ADC)    V(ADC)

166	    100506
222	    100497
278	    100505
681	    100470
1093	100556
1199	100564
1293	100595
1403	100640
1504	100720
1601	100812
1705	100740
1798	100230
1895	99939
1995	99708
2052	99600
2122	99467
2156	99430
2201	99372
2255	99303
2295	99225
2357	99136
2406	99018
2448	98975
2495	98844
2552	98800
2602	98646
2657	98610
2707	98466
2759	98433
2793	98350
2924	98254
3019	98180
